wavelength,Back_EunCamf,Belly_EunCamf,Breast_EunCamf,Crissum_EunCamf,Crown_EunCamf,DorTail_EunCamf,Rump_EunCamf,Throat_EunCamf,WingTip_EunCamf
809.27,22.8156,36.7077333333,34.123,38.8008,23.3818,29.9440666667,24.8640666667,37.3743,23.6349333333
809.58,22.2146,36.0958666667,33.6605333333,38.3180666667,22.9376,29.7334666667,24.5053333333,37.2032333333,23.5768
809.88,21.0334666667,35.2992,33.1467333333,37.9952666667,21.9657333333,28.3371333333,23.5742666667,36.3364666667,22.7661333333
810.19,21.5790666667,36.6267333333,34.2584,39.2426,22.799,29.4976,24.378,37.4282666667,23.8198
810.49,23.3492666667,38.0749333333,35.2267333333,40.2148,24.2243333333,30.6921333333,25.7836,38.3254,24.8050666667
810.80,21.8734666667,37.2993333333,33.9091333333,38.5239333333,22.652,29.2133333333,24.258,37.0884666667,23.4224666667
811.10,23.1568,38.7697333333,34.8008666667,39.8768666667,23.2716,30.217,24.9854,37.7282666667,23.9686
811.41,24.2816666667,39.6336,35.6857333333,40.5290666667,23.9560666667,31.0297333333,25.7306,38.1888666667,24.9247333333
811.71,25.1350666667,40.4094666667,36.4372666667,40.9827333333,24.6765333333,31.7117333333,26.2735333333,39.0909333333,25.8558
812.02,25.7368666667,41.2785333333,37.2020666667,41.9926,25.6786666666,32.5363333333,27.3224666667,40.1079,27.1565333333
812.32,25.4432,41.038,36.3796666667,41.5950666667,25.0716666667,32.1434,26.8017333333,40.1097666667,26.9198666667
812.63,25.439,40.8951333333,36.2404,41.3726,24.7997333333,31.6964,26.1806666667,40.0255666667,26.6239333333
812.93,27.4556,42.9736666667,38.5608,43.3636666666,26.3545333333,33.16,27.9670666667,41.8380666667,28.3139333333
813.24,29.4796666667,45.3792666667,40.3527333333,45.4056666667,28.3950666667,35.3351333333,29.9646666667,43.9991,30.776
813.54,28.9667333333,44.9864,40.0898666667,44.7169333333,27.7628,34.5103333333,29.3711333333,43.5579666667,29.7485333333
813.85,28.7422,45.1662,39.8742666667,44.7439333333,27.4032666667,34.4024666667,29.353,43.7420666667,30.4312
814.15,30.2313333333,45.6962,40.8707333333,46.4671333333,28.3808666667,35.3833333333,30.1588666667,44.8979666667,31.7005333333
814.46,30.0046666667,45.8299333333,40.9298,46.5551333333,28.1171333333,35.3138,29.7813333333,45.5137333333,31.6968
814.76,30.1156,45.6772666667,41.2851333333,46.4817333333,28.1646,35.682,30.2450666667,45.7605666667,32.2144666667
815.07,30.2272,46.268,41.6133333333,47.1303333333,28.623,36.5414666667,31.0153333333,46.2075333333,32.9717333333
815.37,30.7888,47.5304,42.8450666667,48.2348,28.7418,37.0892666667,32.0093333333,47.0939333333,33.8874
815.68,31.1936,49.2534,44.3558,49.5007333333,29.7289333333,37.4416666667,32.8482666667,47.7794333333,34.7695333333
815.98,30.8475333333,49.381,44.4763333333,49.5046666667,29.7716,37.0570666667,33.0381333333,47.4048666667,34.819
816.29,29.7522,48.4381333333,43.7904666667,48.5047333333,28.9524,36.1046,31.5048,46.8618666667,33.8856666667
816.59,28.1452,46.9208,41.8738666666,46.8361333333,27.2599333333,34.548,29.5856,45.2071,31.7889333333
816.89,29.2926,47.5820666666,42.7092,47.9150666667,27.9796666667,35.5155333333,30.3468,46.0886666667,32.7971333333
817.20,30.0648,48.5133333333,43.3241333333,49.0673333333,28.4672,36.6944,30.9326666667,46.6805333333,33.3242
817.50,29.9011333333,49.1732666666,43.1805333333,49.1374666666,28.6254,36.8552666666,31.1141333333,46.7385666667,33.8276
817.81,30.5584666667,49.6858666667,43.8393333333,49.7208,29.3194,36.8760666667,31.9370666667,46.6666333333,34.869
818.11,29.2851333333,48.6132,42.4462,49.1818,28.0361333333,35.4435333333,30.7063333333,45.4347666667,33.566
818.41,27.5538666667,46.5991333333,41.1491333333,48.1454,26.2188666667,33.7304,28.9733333333,44.0558333333,31.8884
818.72,26.6586,45.9267333333,40.0723333333,47.4709333333,25.565,33.1484,28.1221333333,42.9232333333,31.2667333333
819.02,25.8903333333,45.0836666667,39.0411333333,46.8494666667,24.4748,32.5647333334,27.4505333333,42.0093333333,30.586
819.33,25.2590666667,43.8866,38.1301333333,46.0782666667,23.3333333333,32.1918666667,26.5406,41.3514666667,29.7970666667
819.63,24.6597333333,43.1128,36.9928666667,45.2811333333,22.5224666667,31.6992,26.2567333333,40.1023666667,29.1146
819.93,25.0621333333,43.9654666666,37.7634,46.1426,22.9497333333,32.3663333333,27.0124666667,40.7509333333,29.9676
820.24,23.6617333334,42.5505333333,36.2618666666,44.4399333333,21.4978666667,30.9491333333,25.812,39.1048666667,28.6549333333
820.54,22.4287333333,41.2762666667,35.1688,42.7064,20.2814666667,29.3542666667,24.5420666667,37.6876,27.1322
820.85,21.9694666667,40.6086,34.7130666667,42.0744666667,19.7896,28.9803333333,24.0088666666,36.9185333333,26.1758
821.15,21.3256666667,40.1862,34.0428666667,41.2489333333,19.1372,28.5402,23.4867333333,36.4353333333,25.3464666666
821.45,21.2641333333,40.1967333333,33.9546666667,40.9186666667,18.8940666667,28.4394666667,23.4208,36.314,25.3376
821.76,21.1343333333,39.8286,33.562,40.1694,18.7068666667,28.053,23.1936666667,35.7766666667,25.1554666667
822.06,21.0028666667,39.6158666667,33.4730666667,39.9204666667,18.557,27.9333333333,23.0822,35.6512333333,25.0373333333
822.36,20.6596,39.1490666667,33.1346666666,39.2735333333,18.2253333333,27.5322666667,22.7992666667,35.2226666667,24.632
822.67,20.6264666667,39.3471333333,33.276,39.3978,18.2576666667,27.5667333333,22.8511333334,35.2697333333,24.7048666667
822.97,20.3965333333,39.2204666667,33.0291333333,39.1626,17.9716666667,27.2751333333,22.6198,35.0978666667,24.4195333333
823.27,20.4632,39.2416,33.1017333333,39.0718666667,17.9310666667,27.2704666667,22.6506,35.1362666667,24.3215333333
823.58,20.7153333333,39.5218666667,33.3811333333,39.2420666667,18.1566,27.5503333333,22.8012666667,35.5006,24.5276
823.88,21.0230666667,39.7507333333,33.6644,39.5517333333,18.4096666667,27.8701333333,23.1640666667,35.8211666667,24.9908
824.18,21.303,40.0836666667,33.9270666667,39.7528666667,18.5714666667,28.0413333333,23.3891333333,36.1913666667,25.3058666667
824.49,21.6583333334,40.2854666667,34.2436666667,39.9632,18.7458,28.2255333333,23.6522666667,36.3713,25.7454666667
824.79,21.9317333333,40.5602,34.6155333334,40.2460666667,19.2849333333,28.4786,24.1020666667,36.7334,26.172
825.09,22.3462,41.2148,35.4481333333,41.0404666667,19.6982,29.0596666667,24.6299333334,37.3962333333,26.594
825.39,22.2597333333,41.0989333333,35.5255333333,40.91,19.5970666667,28.9771333333,24.6238,37.2993666667,26.4722666667
825.70,23.1396666667,42.0712,36.4702,41.9660666667,20.5012666667,29.8245333333,25.5500666667,38.1899333334,27.5521333333
826.00,23.0846666667,42.0816,36.3183333333,41.7940666667,20.4313333333,29.7672,25.5947333333,38.0903,27.4354666667
826.30,23.7876,42.8920666667,37.2268,42.6224,21.2389333333,30.6404,26.365,38.8428666667,28.4738
826.61,23.0914666667,42.0294666667,36.3987333333,41.8476,20.4838666667,29.9886666667,25.5690666667,37.9639333333,27.8356666667
826.91,22.8682,41.7821333333,36.0422666667,41.6943333333,20.4488666667,29.6846,25.5676,37.5317,27.7821333333
827.21,22.9453333333,41.9921333333,36.44,41.7980666667,20.5622666667,29.9342666667,25.7694666667,37.5871333333,27.7482666667
827.51,22.3950666667,41.5204,36.0878666667,41.4137333333,19.9601333333,29.5342,25.4357333334,37.0175666667,27.4018666667
827.82,22.0782666667,41.4552,36.2232,41.7224,19.7671333333,29.5532,25.4991333333,37.1750666667,27.4646666667
828.12,21.8681333333,41.4868,36.3247333333,41.8826666667,19.3808666667,29.6508666667,25.3168,37.0878,27.4045333333
828.42,21.6591333333,41.4744666667,35.9840666667,41.7308,18.9479333333,29.4494666667,25.2035333333,36.9701666667,27.5943333333
828.72,21.6129333333,41.5444,35.9612666666,41.981,18.7346,29.4967333333,25.0778,37.0770333333,28.0087333333
829.02,21.2950666667,41.728,35.9946666667,42.2594666667,18.4416,29.6092,25.0057333333,37.2426666667,27.9928
829.33,22.1325333333,42.3233333333,36.6348,43.0472666667,19.0950666667,30.1982,25.8449333333,37.9750333333,29.2004
829.63,22.0055333333,42.2005333333,36.6775333333,43.1705333333,18.6612666666,30.0325333333,25.8481333333,37.5664666667,29.3224
829.93,23.2607333333,43.7446,38.1427333333,44.3557333333,20.1632666667,31.1796,27.4895333333,38.6146666667,31.2763333333
830.23,23.989,45.5348666666,39.5722,45.9006666667,20.7522666667,32.4774666667,28.6680666667,39.6895,32.6571333333
830.54,22.7564666666,45.2962,38.7534,45.5905333333,19.5432,31.6221333333,27.9984666667,39.0360333333,32.35
830.84,23.9118,47.1994666667,39.8336666667,46.9328666667,20.9904666667,33.2084666667,29.1969333333,40.3453666667,34.0158666667
831.14,23.7638,46.7426,39.2151333333,46.0506,21.0801333333,33.232,29.1222666667,39.9703333334,33.3585333333
831.44,25.3948666667,47.1820666667,39.5428,46.7165333333,22.0698666667,34.364,30.1996666667,40.6026,34.1230666667
831.74,25.7557333333,47.0374,39.8227333333,47.0132666667,23.1197333333,35.0182,30.3267333334,41.0802333333,33.9702
832.04,27.3182,47.7879333333,40.7273333333,47.8182,24.6137333333,35.9698666667,31.5379333333,42.1893,34.1136
832.35,26.3585333333,46.4076666667,39.6569333333,46.2045333333,23.4874666667,34.7829333333,30.2660666667,41.2394666667,32.6260666667
832.65,25.5880666667,45.6985333333,38.9928666667,45.1982666667,22.872,34.0935333333,29.3631333333,40.1917,31.5205333333
832.95,24.9434666667,44.815,38.6495333333,44.6134666667,22.536,33.5226,28.7444,39.9297666667,30.6874
833.25,24.9395333334,44.4329333333,38.4802666667,44.9855333333,22.4928,33.5060666666,28.6702,40.0432666667,30.4146666667
833.55,25.1500666667,44.0086666667,38.537,44.5338,22.9474666667,33.5852,28.7566,40.2921666667,30.6002666667
833.85,25.8325333333,44.1288666667,39.0126,44.8758666667,23.4280666667,33.8962666667,29.0458666667,40.9234,30.8468
834.16,25.146,43.1215333333,38.3245333334,44.004,22.7523333333,32.7598666667,28.7509333333,40.4039666667,30.1820666667
834.46,25.5265333333,43.7190666667,38.4217333333,44.4611333333,23.2711333333,33.1142,29.0067333333,40.4829,30.4207333333
834.76,23.7376666667,42.5680666667,37.0252,43.2647333333,21.9934666667,31.9196,27.7344666667,39.5245,29.255
835.06,23.5425333333,42.7420666667,36.8236666667,43.4328666667,21.4391333333,31.5752,27.8440666667,39.4218,29.2045333333
835.36,23.0743333333,42.6384,36.7076666667,43.1998,21.4662,31.3546,27.626,39.1576333333,29.1033333333
835.66,24.1261333334,43.7210666667,37.4767333333,44.3172,22.5058666667,32.0023333333,28.6632666667,39.9450333333,30.0288
835.96,25.1036,44.5351333333,38.2392,45.1961333333,23.5094,32.6845333333,29.7374666667,40.9576333333,30.7321333333
836.26,25.6298666667,45.2842666667,38.2386666666,45.3573333333,24.2207333333,32.9943333333,30.442,41.3659,31.2462
836.57,25.1633333333,45.4466,38.1117333333,45.1561333333,23.9434,32.7667333333,30.2831333333,41.0202333333,30.9294666667
836.87,24.6222,44.6778666667,37.0723333333,45.0596666667,22.6809333333,31.6149333333,29.666,40.1551,30.1434
837.17,25.6568,45.2120666666,37.4326666667,46.1617333333,23.6028,32.4605333333,30.6633333333,40.6417666667,31.1938666667
837.47,27.0626666667,46.0312666667,38.2044666667,47.3572,24.4383333333,33.5636,30.8472,41.2845666667,32.3112666667
837.77,27.3070666667,45.2111333333,38.1951333333,47.3266,24.0273333333,33.1199333333,30.6065333333,41.1062,32.9644666667
838.07,29.7636666667,47.0487333333,40.3418666667,49.0196,26.2040666667,34.4091333333,32.6393333333,42.7853333333,34.4696
838.37,29.9218,46.7398,40.1982,48.4715333333,26.8546,34.3036,32.1231333333,42.4204333333,34.2932
838.67,30.1172,46.6346666667,39.6167333333,48.0404666667,26.5920666667,34.5154,32.2471333333,42.1034,34.6006
838.97,27.8916666667,44.3578,38.1246666667,46.0271333333,24.5311333333,32.4119333333,30.0922,40.4771,32.5853333333
839.27,26.4994,43.7904,37.6031333333,45.3510666666,23.4671333333,32.0738,29.32,40.6131333333,32.0625333334
839.57,26.2882,43.7508666667,38.4084,45.7428666667,23.3166,32.3317333333,29.1707333333,41.1798,32.2982666667
839.87,26.9846,43.4429333333,38.2236666667,45.4934666667,23.3222666667,32.1162666667,29.7587333333,41.6940666667,32.4670666667
840.17,26.9983333333,43.5598666667,38.3969333333,45.6054,23.7368,32.6369333333,30.5473333333,41.8629,32.8357333334
840.47,25.7063333333,43.3278666667,37.8894,44.3216,23.1825333333,31.8593333333,30.1396,41.0385,31.6918
840.77,25.6828,44.0464666667,38.3858,44.7098,24.5439333333,32.4709333333,31.3653333333,41.465,31.8407333333
841.07,25.3576666667,43.8935333333,38.5026,44.1487333333,25.5574666666,32.2350666667,31.4477333333,41.0981666667,30.9483333333
841.37,24.7294,43.5784,38.3132,44.2394,25.2421333333,31.886,30.7236666667,40.5241666667,30.6894666667
841.67,25.5231333333,43.3278,38.3304666666,43.8422,25.7861333333,32.1098666667,31.4579333333,40.6860333333,31.1034
841.97,26.4112,43.9256666667,39.3148666667,44.5876666667,27.0847333333,32.6481333333,32.0092,41.5796,31.7306
842.27,28.7841333333,46.0385333333,40.8842,46.7714,29.6567333333,35.3460666667,34.5780666667,43.0075666667,34.52
842.57,29.0930666667,47.2304,41.6544666667,47.8187333333,30.8455333333,35.5637333333,35.3432,42.8064333333,35.0245333333
842.87,28.2786,46.1896666667,39.3422666667,46.4346,29.8002,34.4681333333,34.3779333333,41.4249,33.1010666667
843.17,29.7904,48.1406,40.8248666667,47.8701333333,31.8727333333,36.0379333333,35.5241333333,42.1096,34.1988
843.47,30.5344,49.8310666667,41.3501333333,48.1856666667,33.0099333333,36.2306,35.5274,42.2855333333,33.9662
843.77,32.2822,51.5478,42.5053333333,50.2664666667,35.1763333333,38.3008666667,36.5442666667,43.3117333333,35.1044666667
844.07,31.2869333333,50.8202666667,41.6402666667,48.9842666667,34.1309333333,37.3363333333,35.8768,42.5732333333,33.7397333333
844.37,32.6131333334,51.0192666667,42.115,49.2107333333,33.6859333333,37.9463333333,36.6283333333,43.3104666667,34.5898666667
844.67,32.3785333333,50.4068666667,40.4538,47.5116666667,32.7231333333,36.2128,35.9156,42.5273333333,33.5523333333
844.97,32.3714666667,51.6584,41.4593333334,49.0712666667,33.1011333333,36.2853333333,36.2022666667,43.2671,34.1957333334
845.27,32.5397333334,52.3456666667,41.7107333333,49.9646666667,32.2927333333,36.4726,37.5838,43.1922666667,33.5627333333
845.57,31.6488666667,50.3368666667,40.0886666667,47.9256,30.2482666667,35.0708666667,36.2944,41.1435,31.6844
845.87,31.9622666667,48.5347333333,39.2973333333,46.444,28.8432666667,35.2528666667,34.9958,40.9254333333,31.174
846.17,34.7751333333,50.4326,42.1883333333,48.0916,31.2976666667,37.2011333333,37.6081333333,42.2815666667,34.1816
846.47,31.8296,46.934,40.0167333333,44.8956666667,28.9724666667,35.5556666667,35.6725333333,40.4092666667,30.9940666666
846.77,32.4829333333,46.0885333333,40.119,44.8979333334,28.9115333333,35.6632666667,35.6632666667,40.1956,30.7311333333
847.07,30.4393333333,43.5830666667,37.3298,41.9980666667,25.9604666667,32.8509333333,33.695,38.6218,29.733
847.37,29.7985333333,42.7838666667,35.7143333333,41.2454,23.9742666667,31.7031333333,32.4908,37.3992666667,28.608
847.67,31.2164,44.7909333333,37.4928666666,43.8626,26.4066666667,33.9276666667,34.8374666667,39.7120666667,30.2878
847.97,30.9654,44.827,37.0128666667,43.4061333333,26.8487333333,35.5921333333,35.5372666667,40.3277333333,30.9473333334
848.26,31.2545333333,44.1398666667,35.5375333333,42.0250666667,26.1828666667,34.7312,35.2868666667,39.9463666667,29.4265333333
848.56,28.708,41.4813333333,32.4478666667,39.0423333333,23.5408666667,31.7612666667,31.689,38.13,26.6302666667
848.86,26.3636,39.2992666667,29.7349333333,37.4431333333,21.9509333333,29.7917333333,28.9394,36.4678666667,23.2006666667
849.16,23.5568666666,36.6668,27.2562,36.7277333333,19.9592666667,26.7886,26.0568,33.7500333333,19.5528
849.46,23.0094666666,36.6980666667,26.8756666667,38.3280666667,20.5224666667,26.8756666667,26.2905333333,34.8276666667,21.1703333333
849.76,24.7650666667,38.3668666667,27.1587333333,40.5145333333,20.962,27.2484,27.2482,37.7517333333,23.9149333333
850.06,22.0117333334,36.3275333333,25.1461333333,38.4328,18.7602,25.2163333333,25.0994666666,36.3976333333,21.9884
850.36,21.7710666667,37.0477333333,26.2483333333,38.9421333333,20.1474,25.5103333333,25.9284666667,36.7281,21.6726666667
850.65,22.7051333333,37.9228,28.7439333334,40.1689333333,22.5363333333,27.1739333333,26.715,37.9228,25.0724
850.95,18.6516,34.0325333333,24.6691333333,36.5792,18.1771333333,23.0961333333,22.3470666667,35.7179666667,22.7464666667
851.25,17.541,31.6121333333,22.1859333333,35.1093333334,14.4262666667,19.4809333333,19.2623333333,33.7431666667,19.9454
851.55,10.948,27.1866,17.0337333333,32.2018,9.11326666666,15.3517333334,14.4342666667,29.8777666667,15.4434
851.85,14.2302,31.3004,21.6144,36.6816,14.5888666667,19.3722666667,19.432,33.8115666667,20.2092666667
852.15,16.4126666667,35.6824666667,24.1904,41.3016,17.3968,22.6666666667,23.6825333333,38.2539666667,25.9682666667
852.45,23.0864666667,41.5432,28.1789333333,46.1727333333,22.4690666666,28.1482666667,31.7285333333,42.6080333333,32.1295333333
852.74,20.6794666667,41.2620666667,27.1521333333,44.4336666667,21.1003333333,26.9256,28.8350666667,40.9548333333,28.835
853.04,21.7628,43.782,27.4679333333,46.6345333333,22.5000666667,28.3334,29.7756666667,40.9136,30.0642
853.34,22.1690666667,43.5725333333,25.8374,46.8262,21.1484,27.7512,30.3986666667,41.4195666667,29.697
853.64,19.8315333334,40.1682666667,20.8082,44.1414,15.2526,22.66,26.4646,38.9731,26.2626666667
853.94,26.1251333333,44.1285333333,24.9070666667,48.3587333333,18.6800666667,27.5465333333,31.8444,44.1962,29.2724666667
854.23,26.4920666667,44.5724,23.9792,47.1204,17.7661333333,25.5148666667,33.1588,42.2689,27.3297333333
854.53,26.1332,46.8951333333,26.1335333333,49.7904,18.8951333333,25.8284666667,34.781,43.3142333333,28.1524
854.83,33.2217333333,48.4543333333,30.2420666667,51.7318,22.1229333333,29.3854666667,39.6647333333,46.3129,32.8120666667
855.13,33.2489333333,49.9157333333,28.0590666667,51.941,16.3712,26.962,40.5907333333,44.7258333333,35.865
855.43,34.8006666667,47.0441333333,29.8532,49.6855333333,15.3458,26.3311333333,39.5805333334,43.4172,34.3396
855.72,31.6330666667,43.4005333333,28.6800666667,45.3692,11.5436666667,23.8032,37.0918666667,43.6690333333,34.0940666667
856.02,33.5087333333,40.8333333333,28.3772666667,46.0526666667,9.82459999999,22.9386,39.2105333333,45.5043666667,35.2631333333
856.32,26.1906,33.5714666667,22.2381333333,39.476,1.14266666668,12.2381333333,32.6190666667,40.2143,29.2380666667
856.62,24.3477333333,29.1304,20.6763333333,36.0386,-1.69080000001,7.72946666667,29.9518,37.1014,29.5168666667
856.91,26.5296666667,30.6848666667,21.3699333333,35.7990666667,0.547866666654,11.0502666667,30.822,35.411,31.3241333333
857.21,12.1342666667,17.1701333333,7.4822,21.2948666667,-14.6762,-4.07673333334,16.6906666667,21.7506333333,17.7456666667
857.51,12.2396,16.5106666667,8.85413333334,22.1876,-16.6144,-3.85413333333,15.3126,20.9896,18.8021333333
857.81,10.4063333333,18.2655333333,10.4064666667,24.2818,-17.5066666667,-2.33053333334,14.9051333333,22.0868,20.1626666667
858.10,-1.9752,12.5924666667,1.17286666667,20.8024666667,-28.2716666667,-9.25926666665,3.51853333332,15.2468666667,14.5062
